,game_id,team,opponent,season,game_number,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa,wepa_net,wepa_against,d_wepa_against,wepa_net_opponent,wepa_net_normalized
8079,2016_05_TEN_MIA,MIA,TEN,2016,5,-13.0,13.0,-12.037509,5.098078,-17.135586,17.135586,-9.713495584290914,3.6833510360450314,-13.396846620335946,6.2239959464770385,-6.300307972832073,12.524303919309112,-14.213865298292598
8080,2016_06_PIT_MIA,MIA,PIT,2016,6,15.0,-15.0,8.673405,-7.7643375,16.437742,-16.437742,9.539547465756057,-3.0288632211618696,12.568410686917925,-4.6707423428182775,6.2665178754226964,-10.937260218240974,13.66101189913181
8081,2016_07_BUF_MIA,MIA,BUF,2016,7,3.0,-3.0,6.3302126,4.130568,2.1996446,-2.1996446,6.807063195385915,2.984327110213558,3.822736085172357,4.136626055723451,4.573566424171914,-0.43694036844846273,4.272134960708956
8082,2016_09_NYJ_MIA,MIA,NYJ,2016,8,4.0,-4.0,3.2040858,1.9562938,1.247792,-1.247792,2.307023872029209,4.30025041353045,-1.9932265415012411,5.106642439239688,2.314945727437611,2.7916967118020772,-1.9715637665917525
8083,2016_10_MIA_LAC,MIA,LAC,2016,9,7.0,-7.0,12.068365,1.9709315,10.097433,-10.097433,11.938373031864144,5.7909572352190954,6.147415796645048,4.817804504692336,8.719369720346885,-3.901565215654549,6.767783692930152
8084,2016_11_MIA_LAR,MIA,LAR,2016,10,4.0,-4.0,-9.467486,-14.072657,4.6051702,-4.6051702,-8.394157036340285,-9.004415952053536,0.610258915713251,-12.791342913890102,-5.585297810816339,-7.2060451030737624,0.8233955340757599
8085,2016_12_SF_MIA,MIA,SF,2016,11,7.0,-7.0,10.271122,5.4339275,4.8371944,-4.8371944,10.359904361734253,6.512167740003106,3.8477366217311477,8.245122578847194,7.42086474242034,0.8242578364268542,4.298974166583158
8086,2016_13_MIA_BAL,MIA,BAL,2016,12,-32.0,32.0,-22.586418,11.610935,-34.197353,34.197353,-17.870249354852742,11.358167433488465,-29.228416788341207,15.091417058809569,-12.291151675727985,27.382568734537553,-31.2097713682189
8087,2016_14_ARI_MIA,MIA,ARI,2016,13,3.0,-3.0,-13.114799,-13.078575,-0.03622341,0.03622341,-9.891696654148916,-5.598569896621904,-4.293126757527012,-8.19396213413788,-6.979158630640483,-1.2148035034973974,-4.440610590562108
8088,2016_15_MIA_NYJ,MIA,NYJ,2016,14,21.0,-21.0,1.6759349,-25.319813,26.995749,-26.995749,3.3440420719838513,-13.951960962515521,17.29600303449937,-19.788235661798545,1.8595545081988076,-21.647790169997354,18.736295943842613
8089,2016_16_MIA_BUF,MIA,BUF,2016,15,3.0,-3.0,13.8893385,7.9711194,5.918219,-5.918219,15.126939850211235,5.759118058102255,9.36782179210898,9.466545588099482,10.949344799927406,-1.482799211827924,10.22503507261619
8090,2016_17_NE_MIA,MIA,NE,2016,16,-21.0,21.0,-10.248848,18.166277,-28.415125,28.415125,-6.396188940955097,13.125098378941804,-19.5212873198969,18.29869898325,-4.049155130620096,22.347854113870095,-20.788729178246385
8091,2016_18_MIA_PIT,MIA,PIT,2016,17,-18.0,18.0,-8.465771,9.526337,-17.992107,17.992107,-4.005946176857353,8.877068302764336,-12.88301447962169,11.730368315900488,-1.7869327109987052,13.517301026899194,-13.662243273021998
8092,2017_02_MIA_LAC,MIA,LAC,2017,1,2.0,-2.0,7.606669,1.0760245,6.5306444,-6.5306444,7.656558633235633,0.7774255482773629,6.87913308495827,2.0934595643158147,5.4958031841769674,-3.4023436198611527,7.553315271285253
8093,2017_03_MIA_NYJ,MIA,NYJ,2017,2,-14.0,14.0,-21.316172,-4.0819607,-17.234211,17.234211,-19.39293164380639,-1.9638803527417092,-17.42905129106468,-2.56177466470163,-13.659688284959664,11.097913620258034,-18.542619244437564
8094,2017_04_NO_MIA,MIA,NO,2017,3,-20.0,20.0,-15.843711,7.1100116,-22.953722,22.953722,-14.21277424578947,5.13696928021318,-19.34974352600265,7.398042346792494,-9.716119931898795,17.11416227869129,-20.60456916272262
